path,text,duration
files/miniTrain/common_voice_en_38000566.wav,he was also a director of the elim mennonite church,5.796
files/miniTrain/common_voice_en_38000600.wav,the building occupies one of the most historic sites of singapore,6.047999999999999
files/miniTrain/common_voice_en_37762194.wav,he played with dave bargeron steve lodder tiger okoshi brad hatfield and andy sheppard,8.892000000000003
files/miniTrain/common_voice_en_37762196.wav,the headquarters is in jakarta,3.24
files/miniTrain/common_voice_en_37809687.wav,this line joins the current north shore line at waverton station,6.516
files/miniTrain/common_voice_en_37809688.wav,after initial enthusiasm on both sides the working relationship began to break down,7.776
files/miniTrain/common_voice_en_37439637.wav,the court has a chief justice and eight associate justices,4.824
files/miniTrain/common_voice_en_37439638.wav,the j kimberly avenue route to savin rock and milford also serves the station,6.263999999999999
files/miniTrain/common_voice_en_38004087.wav,express is a convenience minisupermarket format,5.256
files/miniTrain/common_voice_en_38004107.wav,there was also vague xenophobic antifrench sentiment,4.788
files/miniTrain/common_voice_en_37338168.wav,currently a noninscrits he is member of the committee on employment and social affairs,6.516
files/miniTrain/common_voice_en_37344444.wav,he also wrote a few commercial jingles for frontier airlines,4.788
files/miniTrain/common_voice_en_37377135.wav,the child was carried to a priest to be solemnly named by him,6.803999999999999
files/miniTrain/common_voice_en_37377139.wav,the captain was destined to kill thomas in accordance to arthurian lore,6.984
files/miniTrain/common_voice_en_37708079.wav,donner has suffered from prostate and lung cancers,4.5360000000000005
files/miniTrain/common_voice_en_37708081.wav,the pain is ever present,3.276
files/miniTrain/common_voice_en_37619326.wav,examples include silicon and germanium,5.256
files/miniTrain/common_voice_en_37619331.wav,before ascending into the mountains it passes alongside emigrant reservoir,6.12
files/miniTrain/common_voice_en_37810408.wav,the mayor was elected by the councillors at the first meeting of the council,7.02
files/miniTrain/common_voice_en_37810409.wav,a large balcony in the palace surveys the entire length of the boulevard,6.228
files/miniTrain/common_voice_en_37800528.wav,extown player ronnie jepson appointed on the same day became his assistant,9.396
files/miniTrain/common_voice_en_37800531.wav,when we finally met i realized i hadnt actually seen him in three years,7.667999999999997
files/miniTrain/common_voice_en_37513699.wav,the character joe diamond is the fictional representation of jack ruby,5.976
files/miniTrain/common_voice_en_37513700.wav,hydrogen can be used for cooking and heating within homes,4.6080000000000005
files/miniTrain/common_voice_en_37860918.wav,major landmarks include bodiam and camber castles and battle abbey,8.46
files/miniTrain/common_voice_en_37860926.wav,evans played high school basketball at hobbs high school under legendary coach ralph tasker,7.704
files/miniTrain/common_voice_en_37342642.wav,the schools were derisively called raikes ragged school,5.292000000000002
files/miniTrain/common_voice_en_37342644.wav,the movement brought together diverse elements of brazilian society,5.148
files/miniTrain/common_voice_en_37478074.wav,since then the rebranding happened and orange israel became partner,6.66
files/miniTrain/common_voice_en_37478079.wav,the book rapidly climbed the bestseller charts and had a sequel the messianic legacy,7.02
files/miniTrain/common_voice_en_37520682.wav,this is where drama becomes an invaluable tool,4.356
files/miniTrain/common_voice_en_37646008.wav,this painting seems to have drawn inspiration from christian art and references,5.6160000000000005
files/miniTrain/common_voice_en_37465298.wav,consequently it also proved to be the turning point,3.888
files/miniTrain/common_voice_en_37465299.wav,it is named for the french novelist marcel proust,4.0680000000000005
files/miniTrain/common_voice_en_37620609.wav,the mackintoshes acquired it and built the house nearby,5.867999999999999
files/miniTrain/common_voice_en_37620612.wav,it is drawn wednesday and saturday nights,4.5
files/miniTrain/common_voice_en_37449741.wav,canada have secured seven quotas in boccia,5.22
files/miniTrain/common_voice_en_37449745.wav,he also pioneered the use of dyes in blood to study circulation,6.3
files/miniTrain/common_voice_en_37805056.wav,however most of the fossils are too small for the human eye to detect,5.724
files/miniTrain/common_voice_en_37805058.wav,two more san antonio locations soon followed including stone oak and fountainhead,6.047999999999999
files/miniTrain/common_voice_en_37805059.wav,in comparison to handcuffs the wearing of leg irons may be found less restrictive,5.724
files/miniTrain/common_voice_en_37335700.wav,after independence it served as a refugee camp for tibetans and bangladeshis,7.308
files/miniTrain/common_voice_en_37335796.wav,small hot dogs called pups are also featured menu items,6.12
files/miniTrain/common_voice_en_37336630.wav,there are three sunday services at saint thomas,5.184
files/miniTrain/common_voice_en_37367220.wav,after his term expired guggenheim moved to new york,5.544
files/miniTrain/common_voice_en_37367223.wav,thompson played for a long time in rob mcconnells boss brass,6.5520000000000005
files/miniTrain/common_voice_en_37367225.wav,it is today traditionally served with spring pancakes spring onions and sweet bean sauce,6.984
files/miniTrain/common_voice_en_37701241.wav,the reigning series leaders in each class are identified by a special jersey,6.1560000000000015
files/miniTrain/common_voice_en_37701314.wav,it has a long history with several relocations along the way,4.896
files/miniTrain/common_voice_en_37701316.wav,the conclusion of the race was moved to the following day,5.327999999999999
files/miniTrain/common_voice_en_37318134.wav,ferries he added coastal transport simply collects the fares on behalf of the province,6.84
files/miniTrain/common_voice_en_37318159.wav,the name means the oases,3.096
files/miniTrain/common_voice_en_37318168.wav,emerson is buried in prospect hill cemetery in millis massachusetts,5.976
files/miniTrain/common_voice_en_37478287.wav,he disembarked his fighting men and besieged the stronghold for several weeks,5.6160000000000005
files/miniTrain/common_voice_en_37478288.wav,today it remains swamped broken and offlimits adjoining a fishing pier,6.1560000000000015
files/miniTrain/common_voice_en_37478298.wav,goldstar is considered tempos flagship brand,4.968
files/miniTrain/common_voice_en_37475745.wav,india and israel have also embarked on extensive space cooperation,7.056
files/miniTrain/common_voice_en_37475746.wav,it is located about north of the city of hobart,5.724
files/miniTrain/common_voice_en_37475747.wav,hilderic was supported by gunhild bishop of maguelonne,7.3439999999999985
files/miniTrain/common_voice_en_37410585.wav,it has changed original z to j,4.752
files/miniTrain/common_voice_en_37410614.wav,sebastian klonowic wrote a long poem flis using the form,7.848
files/miniTrain/common_voice_en_37410616.wav,he wrote the track with ed hill and jimmy ritchey,5.184
files/miniTrain/common_voice_en_37822667.wav,the car he wrecked turns out to be a loan,4.68
files/miniTrain/common_voice_en_37822710.wav,he encountered this year the dalai lama during interreligious peace encounters,6.516
files/miniTrain/common_voice_en_37822712.wav,the goggles are made with redtinted plastic lenses,4.32
files/miniTrain/common_voice_en_37807304.wav,sauron recovered the nine and the seven but not the three which remained hidden,5.327999999999999
files/miniTrain/common_voice_en_37807306.wav,the precise statement is as follows,3.816
files/miniTrain/common_voice_en_37807347.wav,this may be accomplished through the utilization of readymades,5.58
files/miniTrain/common_voice_en_37780648.wav,an example is stirlings approximation,4.6080000000000005
files/miniTrain/common_voice_en_37780657.wav,the railway operates every weekend may through october,5.6160000000000005
files/miniTrain/common_voice_en_37780661.wav,three groups of spanish soldiers pursued them,4.86
files/miniTrain/common_voice_en_37368333.wav,the first season continues to rerun in many territories,4.824
files/miniTrain/common_voice_en_37368335.wav,therefore the use of the term community edition remains very disputable,6.1560000000000015
files/miniTrain/common_voice_en_37368338.wav,these awards are aired live every year from nashville tennessee,4.716
files/miniTrain/common_voice_en_37503726.wav,that vespers is the beginning of thomas sunday,4.14
files/miniTrain/common_voice_en_37503727.wav,gaudin managed to hold on and finish in second place ahead of the peloton,5.76
files/miniTrain/common_voice_en_37973616.wav,the effects of this process can be emulated with software in digital photography,6.12
files/miniTrain/common_voice_en_37396529.wav,over time his fleet grew to become the citys largest,6.12
files/miniTrain/common_voice_en_37396543.wav,this is also sometimes referred to as vanity hunting,6.66
files/miniTrain/common_voice_en_37396546.wav,contrary to primary stress finnish secondary stress is quantity sensitive,8.28
files/miniTrain/common_voice_en_37290119.wav,he was elected to a fellowship of all souls in the following year,5.976
files/miniTrain/common_voice_en_37290121.wav,most are commonly available and are more often seen unused than used,6.1560000000000015
files/miniTrain/common_voice_en_37290123.wav,she was born to parents ellen belle and robert whalley,4.896
files/miniTrain/common_voice_en_37346444.wav,the parliament sought to establish compromises and calm animosities,6.768
files/miniTrain/common_voice_en_37346448.wav,it is situated in the northwestern part of the island,4.86
files/miniTrain/common_voice_en_37346453.wav,he was a friend of josef weinheber,4.86
files/miniTrain/common_voice_en_37473954.wav,only cause its how my brain works,5.544
files/miniTrain/common_voice_en_37473957.wav,its name evolved from inchadivilla to the present chaville,7.0920000000000005
files/miniTrain/common_voice_en_37473958.wav,their golf cart carried a union jack making them easy to locate,6.5520000000000005
files/miniTrain/common_voice_en_37869484.wav,his parents moved to stevens point wisconsin when he was a child,5.94
files/miniTrain/common_voice_en_37869618.wav,some inflatable dolls even have the form of children,5.327999999999999
files/miniTrain/common_voice_en_37869846.wav,thomas mckenney was appointed as the first head of the bureau,5.0760000000000005
files/miniTrain/common_voice_en_37876904.wav,coelho responded as best he could but the next morning hideyoshi was livid,7.056
files/miniTrain/common_voice_en_37478130.wav,gregorio quintana and jorge redondo were credited as executive producers,6.732
files/miniTrain/common_voice_en_37478131.wav,the love of his life is lucy brandon,3.78
files/miniTrain/common_voice_en_37478132.wav,draw lines across the connected faces joining adjacent points,5.292000000000002
files/miniTrain/common_voice_en_37478133.wav,her father died when she was but four years old,3.888
files/miniTrain/common_voice_en_37993502.wav,once a workingclass neighbourhood it has been redeveloped in recent years,6.3
files/miniTrain/common_voice_en_37993619.wav,ferals attack does not go as planned because she passes through wolfsbanes body,7.38
files/miniTrain/common_voice_en_37993719.wav,over the next year garland and herrin grew apart,5.507999999999999
files/miniTrain/common_voice_en_38023454.wav,years later the same fisherman was brought before kamehameha,5.6160000000000005
files/miniTrain/common_voice_en_37774694.wav,he even penned several scholarly articles exploring the masterstroke of the great russian poet,10.26
files/miniTrain/common_voice_en_37774696.wav,saleem has also conducted sessions for forest officers across the country,6.12
files/miniTrain/common_voice_en_37774851.wav,details from a number of these drawings were featured on the volume covers,6.66
files/miniTrain/common_voice_en_37774854.wav,parallels have also been drawn to the account of attilas burial in jordanes getica,8.1
files/miniTrain/common_voice_en_37360560.wav,the conservation of the wooden artifacts is an ongoing problem,7.2360000000000015
files/miniTrain/common_voice_en_37360564.wav,the reservoir is also home to bartley sailing club,6.516
files/miniTrain/common_voice_en_37360566.wav,the unit always had their doors open for new competitors from outside of japan,6.948
files/miniTrain/common_voice_en_37360569.wav,however in modern usage they can all be considered synonyms of each other,6.587999999999999
files/miniTrain/common_voice_en_37570713.wav,but the jutlandic school never had his own critic,6.516
files/miniTrain/common_voice_en_37570718.wav,they moved in large units to stave off cavalry,5.184
files/miniTrain/common_voice_en_37570727.wav,the railway station caters to the area called kalachowki ferbandar and ghodapdeo,9.432
files/miniTrain/common_voice_en_37668085.wav,it is situated in the reggiano apennines mountains,5.544
files/miniTrain/common_voice_en_37300591.wav,flagler and his family relocated there as well,4.68
files/miniTrain/common_voice_en_37300633.wav,outside the main entrance is a sculpture by takenobu igarashi,5.4
files/miniTrain/common_voice_en_37300636.wav,omaha steaks also owns an affiliate company world port seafood,4.896
files/miniTrain/common_voice_en_37300651.wav,while the tug was operating on that river she was renamed alert,4.6080000000000005
files/miniTrain/common_voice_en_37309789.wav,taylors is birdsong music,6.48
files/miniTrain/common_voice_en_37309791.wav,its villages include bowers hinterleiter maxatawny mill creek corner and monterey,6.66
files/miniTrain/common_voice_en_37309792.wav,antisemitic literature is very prosperous in germany,4.428
files/miniTrain/common_voice_en_37309793.wav,a vast majority of general trias residents are roman catholics,4.716
files/miniTrain/common_voice_en_37479195.wav,he is interred at east cemetery in litchfield connecticut,6.84
files/miniTrain/common_voice_en_37479196.wav,he was the founding member of the new zealand hammerskins,6.912000000000001
files/miniTrain/common_voice_en_37479219.wav,he is the subject of the play fiesco by friedrich schiller,6.768
files/miniTrain/common_voice_en_37479249.wav,it is a white hygroscopic crystalline solid with a low melting point,6.5520000000000005
files/miniTrain/common_voice_en_37469768.wav,the steep slope of castle hill rises from the northwestern side of mere,6.5520000000000005
files/miniTrain/common_voice_en_37469769.wav,clearly that means something,3.204
files/miniTrain/common_voice_en_37469772.wav,it is northwest of belfast and halfway between the towns of ballyclare and antrim,8.208
files/miniTrain/common_voice_en_37469802.wav,the galley is located amidships on the starboard side,6.5520000000000005
files/miniTrain/common_voice_en_37533535.wav,members of the genus are commonly known as oysterwood,6.3
files/miniTrain/common_voice_en_37533573.wav,it is also supported by some computational software such as mathematica,7.2360000000000015
files/miniTrain/common_voice_en_37533591.wav,heinrich heine was a major contributor to the journal,5.94
files/miniTrain/common_voice_en_37533592.wav,the azalia post office is one of very few located within a business,5.58
files/miniTrain/common_voice_en_37804233.wav,he returns to active combat duty in the pacific witnessing first hand kamikaze attacks,6.516
files/miniTrain/common_voice_en_37804239.wav,this species is present in most of europe and in russia,4.14
files/miniTrain/common_voice_en_37804240.wav,it is also found in northern regions and mountainous regions in the united states,5.327999999999999
files/miniTrain/common_voice_en_37804242.wav,it can be,2.16
files/miniTrain/common_voice_en_37823761.wav,he later taught pathology and performed research in the field of malacology,6.984
files/miniTrain/common_voice_en_37848796.wav,morrow was born in newmills dungannon county tyrone ireland,6.263999999999999
files/miniTrain/common_voice_en_37848912.wav,an athlete can be counted only once for the above criteria,5.724
files/miniTrain/common_voice_en_37848917.wav,he stared right through me,3.24
files/miniTrain/common_voice_en_37810541.wav,she was the third hannah hansen and the first nontwin role,5.04
files/miniTrain/common_voice_en_37810550.wav,mild physical dependence can result from excessive caffeine intake,5.4
files/miniTrain/common_voice_en_37810551.wav,it is a titular church,2.844
files/miniTrain/common_voice_en_37810554.wav,unfortunately his tenure in this administrative role proved short and unsuccessful,5.976
files/miniTrain/common_voice_en_37467923.wav,air burundi is wholly owned by the government of burundi,7.308
files/miniTrain/common_voice_en_37467924.wav,it is also designated a historic monument by the french ministry of culture,7.74
files/miniTrain/common_voice_en_37467925.wav,meanwhile miller offered the thirdparty stump speech we need,6.6960000000000015
files/miniTrain/common_voice_en_37467933.wav,crypts in the cervix are also stimulated to produce fertile cervical mucus,7.956
files/miniTrain/common_voice_en_37465611.wav,the headquarters is in reston virginia,3.78
files/miniTrain/common_voice_en_37465617.wav,gravity feed fuel systems are not immune to vapor lock,4.716
files/miniTrain/common_voice_en_37465618.wav,members in other towns include teachers miners broadcasting staff and chemical workers,5.904
files/miniTrain/common_voice_en_37465619.wav,dave feeney was the team captain,2.88
files/miniTrain/common_voice_en_37465627.wav,three of the pearls belonged to elizabeth the first,3.996
files/miniTrain/common_voice_en_37303666.wav,in plaintext files there are two common formats,6.047999999999999
files/miniTrain/common_voice_en_37303668.wav,in canada similar credentialing and advanced training exists,6.948
files/miniTrain/common_voice_en_37303669.wav,the island is rock fringed with its highest point at its northern extremity,6.84
files/miniTrain/common_voice_en_37303686.wav,the band has gone through many line up changes over the years,5.327999999999999
files/miniTrain/common_voice_en_37303687.wav,we must speak and speak loudly against the injustice in our country,5.76
files/miniTrain/common_voice_en_37328969.wav,often the top of the mountain is literally covered in clouds,4.6080000000000005
files/miniTrain/common_voice_en_37328976.wav,note that leachs petrel visit the island but breeding is not proved,5.22
files/miniTrain/common_voice_en_37328977.wav,he wrote four medical treatises in arabic and four in persian,4.644
files/miniTrain/common_voice_en_37329033.wav,thousandyearold pit houses petroglyphs and other fremont artifacts were discovered at range creek utah,9.144
files/miniTrain/common_voice_en_37329040.wav,macneill had an enormous interest in irish history and immersed himself in its study,6.228
files/miniTrain/common_voice_en_37824203.wav,he was educated at witton grammar school northwich,4.86
files/miniTrain/common_voice_en_37824212.wav,the monarchs arrival would stop all debate and prevent passage of the address,6.372000000000001
files/miniTrain/common_voice_en_37853935.wav,the penal settlement of port arthur is now a tourist attraction,5.0760000000000005
files/miniTrain/common_voice_en_37853936.wav,a semicircular conch rests upon simply profiled imposts,6.6960000000000015
files/miniTrain/common_voice_en_37853938.wav,the building has been converted into condominiums,4.464
files/miniTrain/common_voice_en_37971549.wav,lets dance appeared on the soundtrack of john landiss animal house,6.1560000000000015
files/miniTrain/common_voice_en_37971670.wav,the buildings are now used by the folkwang hochschule,4.788
files/miniTrain/common_voice_en_37971769.wav,the fermatcatalan conjecture is an open conjecture dealing with such cases,5.22
files/miniTrain/common_voice_en_37971771.wav,he remained in england until december when he was liberated by exchange,5.148
files/miniTrain/common_voice_en_37971779.wav,hillard devoted a large portion of his time to literature,3.996
files/miniTrain/common_voice_en_37556502.wav,they share the love of praise and flattery with many gods of higher rank,6.6960000000000015
files/miniTrain/common_voice_en_37556503.wav,the series has been collected into two trade paperbacks,5.327999999999999
files/miniTrain/common_voice_en_37556504.wav,farrell and blondell costarred in a total of nine films,6.12
files/miniTrain/common_voice_en_37556505.wav,its plan can still be traced in the sands of the desert,5.256
files/miniTrain/common_voice_en_37556506.wav,let me have health on the earth and live a long time,4.968
files/miniTrain/common_voice_en_37297632.wav,reality television star scott disick appeared on two episodes of the series,5.8320000000000025
files/miniTrain/common_voice_en_37297688.wav,fivestar matches as rated by meltzer are extremely rare,4.176
files/miniTrain/common_voice_en_37297799.wav,he then enrolled in the national university of san marcos in lima,4.86
